Year,GEO.id2,HC03_VC03,HC03_VC04,HC03_VC05,HC03_VC06,HC03_VC07,HC03_VC08,HC03_VC09,HC03_VC10,HC03_VC11,HC03_VC12,HC03_VC13,HC03_VC14,HC03_VC17,HC03_VC18,HC03_VC26,HC03_VC27,HC03_VC28,HC03_VC29,HC03_VC30,HC03_VC31,HC03_VC32,HC03_VC36,HC03_VC37,HC03_VC38,HC03_VC39,HC03_VC40,HC03_VC41,HC03_VC43,HC03_VC44,HC03_VC45,HC03_VC46,HC03_VC47,HC03_VC48,HC03_VC52,HC03_VC53,HC03_VC62,HC03_VC63,HC03_VC65,HC03_VC66,HC03_VC67,HC03_VC68,HC03_VC70,HC03_VC71,HC03_VC72,HC03_VC76,HC03_VC77,HC03_VC78,HC03_VC79,HC03_VC80,HC03_VC81,HC03_VC85,HC03_VC86,HC03_VC87,HC03_VC88,HC03_VC89,HC03_VC90,HC03_VC91,HC03_VC92,HC03_VC95,HC03_VC96,HC03_VC100,HC03_VC101,HC03_VC105,HC03_VC106,HC03_VC108,HC03_VC109,HC03_VC111,HC03_VC112,HC03_VC114,HC03_VC115,HC03_VC119,HC03_VC120,HC03_VC121,HC03_VC122,HC03_VC123,HC03_VC124,HC03_VC125,HC03_VC126,HC03_VC130,HC03_VC131,HC03_VC132,HC03_VC133,HC03_VC134,HC03_VC135,HC03_VC136,HC03_VC140,HC03_VC141,HC03_VC142,HC03_VC146,HC03_VC149,HC03_VC150,HC03_VC151,HC03_VC154,HC03_VC155,HC03_VC156,HC03_VC160,HC03_VC161,HC03_VC162,HC03_VC163,HC03_VC164,HC03_VC165,HC03_VC166,HC03_VC170,HC03_VC171,HC03_VC172,HC03_VC173,HC03_VC174,HC03_VC175,HC03_VC176,HC03_VC177,HC03_VC178,HC03_VC179,HC03_VC180,HC03_VC181,HC03_VC185,HC03_VC186,HC03_VC187,HC03_VC188,HC03_VC189,HC03_VC190,HC03_VC191,HC03_VC192,HC03_VC193,HC03_VC194,HC03_VC195,HC03_VC196,HC03_VC197,HC03_VC198,HC03_VC199,HC03_VC200,HC03_VC201,HC03_VC202,HC03_VC203,HC03_VC204,HC03_VC205,HC03_VC206,HC03_VC207,HC03_VC208,HC03_VC209,HC03_VC210,HC03_VC211,HC03_VC212
2014,51830,4365,50.7,19.1,37.1,10.5,3.5,1.7,10.1,7,49.3,40,15.1,19.9,31.9,10144,43,16,19.6,6.5,14.8,1.5,5962,61.4,28.6,2.2,2,5.8,7154,57.9,24.7,3,6,8.4,59,66.1,26,69.2,0,0,0,69.2,18,100,100,6985,1.5,0.7,9.6,4.2,84.1,7128,4.5,3.5,19.1,16.6,7.6,25.3,23.4,91.9,48.6,12813,8.2,14245,7.2,1543,1.8,10697,5.1,2005,23,14245,59.6,37.6,14,23.6,16.2,7.4,2.8,14401,89.9,88.3,39.6,48.7,1.6,10.1,1456,22.4,77.6,1691,235,0,100,1456,32.2,67.8,1456,32.1,31.2,8.4,0,26.4,1.8,13954,88.1,11.9,4.4,4.4,2.5,4.3,0.6,2.4,1.2,0.8,0.2,14401,5.1,0.8,0.6,0.9,1.1,14.3,3.3,0.6,16.8,2.4,0.5,11.8,8,0.5,1.6,3.4,0.2,1.7,2.3,3.3,0.2,0.6,1.2,0.2,1.2,1.6,0.6
2014,51840,10692,57.3,25.6,39.3,15.5,4.8,2.5,13.2,7.6,42.7,33.2,11.9,28.7,26.3,26045,41.1,16.1,27.6,7.1,8.2,3.6,10731,39.8,43.1,2.8,2.8,11.4,11196,28.8,42.1,3.9,9.6,15.5,482,57.7,511,44.8,8.4,8.8,3.3,24.3,229,63.8,72.5,6753,3.4,5.2,39.5,20.4,31.5,17755,9.6,7.2,30.4,17.6,7.2,15.8,12.2,83.3,28.1,20803,7.4,26757,13,6117,2.1,16911,11.9,3729,35.6,26658,78.1,21.6,6.2,15.5,12.5,3,0.3,27031,88.8,86.6,49.4,37.2,2.2,11.2,3030,25.4,74.6,3627,597,5,95,3030,7.3,92.7,3030,12.5,13.1,0,0,72.3,2.1,25194,82.7,17.3,9.6,13.5,8.5,2.6,0.6,1.1,0.5,0.1,0,27031,13.2,0.5,0.3,0,0.9,10.9,1.2,0.5,15.8,0.1,0.6,11.2,5.3,0.1,0.2,1.9,0.2,1,2.2,2.1,0.1,0.2,0.4,0.1,0.1,0.8,1.2
2014,54001,6179,69.1,23.8,55.2,16,3.4,2.5,10.5,5.3,30.9,27.1,12.6,27.3,32.4,16228,38.1,21.1,28.7,7.7,4.4,2.2,6604,27.8,57,0.4,3.4,11.3,7202,25.2,50.3,1.1,11.6,11.8,103,37.9,326,30.7,5.8,0,11,13.8,100,52,69,4064,2.6,6.9,39.9,20.4,30.3,11415,8.4,12.6,44.9,15.9,6.1,7.7,4.6,79.1,12.3,13192,10.2,16567,19.9,3531,5.7,10143,17.3,2893,46.6,16563,88.1,11.9,7.6,4.3,1.9,2.5,0,16723,99.7,99.4,78.8,20.6,0.2,0.3,54,31.5,68.5,94,40,25,75,54,13,87,54,24.1,75.9,0,0,0,0,15835,98.9,1.1,0.4,0.4,0.2,0.4,0,0.2,0.1,0,0,16723,18.3,0,0.2,0,2.5,9.6,1.2,0.2,23.5,0.2,0.2,13.8,3.6,0.2,0.5,1.8,0,0.7,1.7,2.9,0,0,0.4,0.2,0.1,1.2,0.1
2014,54003,40614,71,31,51.9,19.3,5.6,3.4,13.6,8.3,29,23.9,7.5,34.5,23.7,106341,38.2,19.8,29.8,5.6,6.6,2.9,41763,28.9,53.8,3.5,2.8,11,43546,24.8,51.3,2.3,8.1,13.6,1312,32.8,2316,36.7,10.8,8.5,4.5,12.8,849,49.4,87.2,26424,4.5,5.3,44.9,21.5,23.9,72387,3.6,10,37.8,21.5,6.8,12.9,7.3,86.4,20.3,80714,13.5,106531,13.2,26284,4.1,67224,12.3,13023,35.7,106245,85.3,14.6,8.1,6.5,1.9,4.6,0.1,107324,96.3,95.3,37.5,57.8,0.9,3.7,4004,46,54,5021,1017,0,100,4004,3.3,96.7,4004,16.8,21.8,8.4,0.9,46.2,5.8,100271,95.2,4.8,1.8,2.6,1.2,1.2,0.3,0.7,0.3,0.2,0,107324,8.8,0.1,0.1,0.1,1.1,9,1.6,0.4,20.3,0.3,0.4,12.3,4.3,0.2,0.5,1.7,0.2,0.4,1.4,1.9,0.2,0.4,0.5,0.3,0.1,0.9,0.4
2014,54005,9602,72.3,27.9,54.3,19.8,5.3,2.8,12.8,5.3,27.7,24.3,10.8,34.7,28,24134,39.8,21.5,27.5,6.6,4.6,2.3,9677,24.8,57,1,3.6,13.6,10049,18.9,54.5,2.1,13,11.6,204,21.6,793,61.2,12.7,4.4,17.3,26.7,485,68.7,64.7,4941,5.7,7.3,50.4,23.4,13.2,16946,8.4,14,47.4,15.3,5.7,5.5,3.7,77.6,9.1,18748,9.2,24144,28.9,5485,7.7,15039,28.3,3620,63.9,24042,86.6,13.3,8.5,4.8,3.5,1.3,0.1,24257,99.8,99.5,86.7,12.8,0.3,0.2,49,65.3,34.7,116,67,0,100,49,0,100,49,12.2,16.3,22.4,0,34.7,14.3,22792,99.4,0.6,0.2,0.4,0.2,0.1,0,0,0,0,0,24257,11.6,0.6,0.2,0.1,2.8,9.8,1.5,0,14.1,0.2,0.4,14.6,1.4,0,0,0.9,0,0.3,2.6,1.2,0,0,0,0.1,0.2,0.6,0.1
2014,54007,5652,66.6,18.1,52.7,11.9,5.5,2.5,8.4,3.7,33.4,29.3,13.8,21.9,35.1,14017,40.3,21,27.7,6.3,4.7,2.4,6083,27.1,53.3,1.8,2.7,15.1,6000,20.5,51.6,1,14.3,12.6,153,24.8,362,63,6.1,2.2,25.1,29.6,228,50,92.5,2668,7.9,5.1,50.6,24.8,11.6,10421,6.3,14.2,49.3,14.7,4.8,7.8,3,79.5,10.8,11540,11.1,14026,19.8,2951,8.6,8412,17.8,2663,38.5,14287,87.4,12.4,7.3,5.1,3.8,1.2,0.2,14492,99.7,99.5,81.2,18.3,0.2,0.3,45,37.8,62.2,77,32,0,100,45,6.7,93.3,45,20,62.2,0,0,13.3,4.4,13705,99,1,0.3,0.3,0.1,0.4,0,0.2,0.2,0,0,14492,11.4,0,0,0,2.1,10.9,1.2,0.2,18.3,0.4,0,15.8,1.6,0.1,0,0.8,0,0.4,1.7,0.8,0.2,0,1.9,0.1,0,0.4,0
2014,54009,10086,65,21.9,47.2,13.2,5.8,2.3,12,6.4,35,30.9,12.9,25.6,34.1,22799,44.2,21,24.2,6,4.6,2.9,9724,32,51.3,0.7,3.6,12.4,10565,24.3,47.6,1.9,13.9,12.3,271,33.9,540,23.3,10.2,3.5,8.3,1.3,126,56.3,77,5328,4.8,4.5,40.4,19.8,30.5,17061,3.1,6.5,44.5,21.3,7.4,11,6.1,90.4,17.1,19397,10.3,23595,15.5,4371,2.6,14569,13.2,4655,35,23659,90.6,9.1,3.6,5.4,2.1,3.3,0.3,23787,98.8,98.3,59,39.3,0.5,1.2,274,51.1,48.9,399,125,0,100,274,17.2,82.8,274,51.1,18.6,10.2,1.1,5.8,13.1,22787,98.3,1.7,0.2,0.2,0,1.2,0.2,0.1,0,0.2,0,23787,7.4,0.1,0.4,0.1,2.5,11,1.3,0.4,23.5,1.3,0.8,18,17,0.1,0.3,4.9,0,0.7,4.1,1.9,0.5,0.1,0.3,0.3,0.4,0.9,0
2014,54011,40220,58.9,23.9,41,13.4,4.2,2.3,13.7,8.2,41.1,33.6,12,26.7,28.2,93025,43.2,17.7,26.7,5.4,6.9,3,38737,35.5,45.3,1.7,2.6,14.9,41886,28,41.3,1.8,12.4,16.4,893,41,1499,49.3,10.7,10.6,5.4,22.6,739,68.5,68.6,25217,5.2,3.4,35.3,15.5,40.6,65059,4.1,9.8,32.6,19.5,7.5,14.5,12,86.1,26.4,77535,9.4,95342,19.8,19091,4.7,60870,18.2,15381,45.2,95838,81.1,18.6,10.5,8.1,4.2,3.9,0.3,96826,97.9,97.4,73.9,23.5,0.5,2.1,2058,43.7,56.3,2542,484,4.8,95.2,2058,25.9,74.1,2058,17.3,53.9,6.6,0,17.1,5.2,91146,97.1,2.9,0.8,0.8,0.3,0.8,0.1,0.8,0.4,0.5,0,96826,11.4,0.8,0,0,1.6,15.2,2,0.1,13.7,0.3,0.2,14.8,2.9,0.1,0.3,1.4,0.2,0.4,2,2.1,0,0.3,0.2,0.1,0,1.2,0.2
2014,54013,3112,68,27.5,49,15.6,6.4,2.7,12.7,9.2,32,27.6,15.6,28.4,35.3,7559,41.2,20.4,26.8,4.7,7,2,3225,26.9,54.6,2,4.2,12.3,3152,18.8,49.7,1,14.1,16.5,87,51.7,117,30.8,0,9.4,10.3,11.1,36,69.4,66.7,1521,7.2,3.5,41.4,28.5,19.5,5489,9.1,15.1,49.8,11.6,5.4,6.3,2.6,75.8,8.9,6094,10.8,7560,21.7,1489,5.4,4625,17.8,1446,51.3,7500,83.1,16.9,8.2,8.6,6.1,2.6,0,7583,99.5,99.5,73.4,26,0,0.5,40,82.5,17.5,40,0,0,100,40,0,100,40,70,15,0,0,2.5,12.5,7186,98.4,1.6,0.7,1,0.2,0.6,0.4,0.1,0.1,0,0,7583,13.1,0.1,0,0,2.3,4.8,0.8,0,23,0,0,21.5,3,0,0,1.8,0,0.4,0.8,0.9,0,0.1,0,0,0,0.5,0
2014,54015,3486,71.4,26.4,60.4,21.3,3,0.7,8,4.4,28.6,22.1,11.4,29.9,32,9146,38.1,22.9,28.7,5.1,5.1,2.2,3701,26.4,59.9,0.3,1.2,12.3,3741,18,54.9,1.3,12.6,13.2,147,31.3,171,60.2,5.8,11.1,24,19.3,103,53.4,100,2037,9.1,6.5,45.5,25.9,13,6413,14.8,14.8,44.3,13.2,3.6,5.5,3.9,70.5,9.4,7072,8.4,9163,22.3,2149,4.4,5475,21.7,1539,49.7,9139,90.1,9.8,6.9,2.9,2.6,0.3,0.1,9226,99.6,99.6,86.8,12.8,0,0.4,34,0,100,34,0,13.33333333,66.66666667,34,0,100,34,100,0,0,0,0,0,8644,99.2,0.8,0,0.1,0,0.6,0,0,0,0,0,9226,14.2,0.1,0,0,4.8,11,0.7,0,9.1,0.1,0,20.3,0.4,0,0,1.1,0,0.2,1.5,3.6,0,0,0.2,0,0,0.1,0.3
2014,54017,2761,68.2,21.3,53.7,14,4.1,2.4,10.4,4.9,31.8,27.7,12.4,25.9,36.1,7759,35.6,19.1,31.7,8.8,4.8,2,3791,36.3,43.3,0.6,4.3,15.5,3209,20.5,52.2,2.6,10.9,13.8,66,69.7,124,41.1,22.6,8.9,0,9.7,51,68.6,54.9,1577,4.2,7.6,46.5,29.6,12,5870,6.5,11.6,48.1,16.3,4.7,8.5,4.2,81.9,12.7,6634,11,7736,13.8,1537,4.4,4830,12.1,1369,30.5,8254,88.6,11.4,2.2,9.2,8.1,1.1,0,8282,99.3,98.5,73.4,25.1,0.8,0.7,62,38.7,61.3,128,66,0,100,62,0,100,62,61.3,11.3,0,0,0,27.4,7940,98.3,1.7,0.2,0.6,0.2,1,0,0,0,0,0,8282,14.5,0,0.3,0.5,4.2,9.9,1.5,0,20.9,0.1,0.3,19.7,2.1,0,0.1,1.1,0,0,2.2,0.6,0,0.1,1,0.6,0,1.3,0
2014,54019,17566,67.8,23.6,48.3,14.6,5.2,2.3,14.2,6.7,32.2,27.6,12.4,28.8,32.3,43746,40.2,19.5,27.8,7.4,5.2,2.2,18894,30.4,48.9,1.8,3.8,15,18996,22,48.4,1.6,13.5,14.6,569,57.1,1309,54.3,10.2,7.5,13.9,22.7,711,62.2,62.6,9222,6.3,5.1,47,22.1,19.5,32847,7.5,12.4,44.2,17.2,7,7.8,4,80.2,11.8,36304,10.7,44289,26,9382,7.7,27096,24.8,7811,52.6,45157,92.7,7.2,4.7,2.6,1.4,1.1,0.1,45709,99.4,99.2,81,18.2,0.2,0.6,274,56.2,43.8,368,94,0,100,274,2.9,97.1,274,24.8,18.2,4.7,0,22.3,29.9,43077,98,2,0.4,1.3,0.3,0.6,0.1,0.1,0,0.1,0,45709,12.1,0.1,0.2,0,1.7,9.8,0.9,0.2,13.8,0.1,1,14.4,2.7,0.4,0,1.2,0.2,0.2,2.8,3.3,0,0.2,0.2,0.2,0,0.4,0.1
2014,54021,2645,61.3,20.3,49.1,13.8,4.5,2.3,7.6,4.2,38.7,29.7,12.7,21.2,31.3,6577,40.2,20.2,25.7,5.3,8.6,2.7,4713,45.6,35.6,4,3.6,11.2,2974,28.6,48.4,1.2,12.3,9.5,39,74.4,39,20.5,0,15.4,0,5.1,8,62.5,75,2318,6.5,2.2,24.1,12.3,55,6126,9,13.5,35.4,19.9,5.6,10.2,6.3,77.5,16.6,7467,8.8,7073,18.8,1239,3.6,4648,15.7,1186,46.9,8662,75.3,23.8,6.5,17.3,8.5,8.8,0.9,8706,96.2,95.6,57.5,38.1,0.6,3.8,327,7.3,92.7,383,56,28.6,71.4,327,6.4,93.6,327,4.3,10.7,8.9,0,76.1,0,8337,93.5,6.5,3.4,4.7,2.8,1,0.2,0.4,0.3,0.4,0,8706,9.3,0.8,0,0.1,2,10.8,0.9,0,15.7,0.1,0.1,11.9,3.8,0,0.4,1.2,0,0.3,1.4,1.3,0,1.7,0.9,0,0.1,0.2,0.9
2014,54023,4256,68.6,23.4,56.9,16.8,4.5,2.7,7.2,3.8,31.4,25.5,15.2,25.1,36.9,11698,36.4,20.5,29.2,7.8,6.1,1.9,4906,30.1,54.4,1.9,4.1,9.5,4906,20.6,51.3,1.7,12.7,13.7,157,47.8,276,26.4,0,26.4,0,0,73,45.2,100,2359,4.5,5.1,47.6,28.1,14.6,8574,8.4,10,52.1,11.3,5.6,7.6,5,81.6,12.6,9336,9.1,11716,17.9,2491,4.3,6960,15.3,2265,41,11611,93.3,6.4,4.8,1.7,1,0.6,0.3,11829,99.9,99.7,64.8,34.8,0.2,0.1,13,46.2,53.8,41,28,75,25,13,0,100,13,46.2,0,0,0,53.8,0,11211,98,2,1.1,1.1,0.9,0.9,0.1,0,0,0.1,0.1,11829,13.3,0,0,0.1,1.8,6.5,3.1,0.1,32.7,0.1,0.4,6.8,3.3,0,0.2,0.8,0,0,0.1,1.6,0,0.1,0.4,2.1,0,0.1,0
2014,54025,15246,63.9,22.8,48.3,16.1,5,1.8,10.6,4.9,36.1,31.2,14.1,26.6,33.6,34937,43.6,21.2,24.7,6,4.5,1.7,14546,27,55,0.7,4.5,12.8,15329,19.5,51.1,1.1,12,16.3,302,32.1,730,44.8,10.7,13.4,10.3,10.4,327,65.4,69.1,7285,4,5.2,42.7,22,26,25950,5.7,10.2,43.4,17.8,4.8,11.8,6.4,84.2,18.2,28605,12.5,34982,18.7,6935,3.7,21122,16.2,6925,41.5,35366,87.4,12.3,7.5,4.9,2.1,2.7,0.3,35639,99,98.3,73.3,25.1,0.6,1,364,39,61,591,227,0,100,364,33.8,66.2,364,3.8,31.6,16.5,0,36.5,11.5,33782,98.7,1.3,0.6,0.7,0.5,0.2,0,0.3,0.1,0,0,35639,10,0.2,0.4,0,1.7,10.7,1.7,0.2,14.2,0.4,0.4,14.7,2.5,0,0.2,1.4,0,0.3,3.3,2.9,0.2,0.2,0,0,0.3,0.5,0.1
2014,54027,10628,43.2,14.8,32.7,9,2.6,0.8,8,4.9,56.8,54.3,17.1,17.2,30,23096,46,15,27.7,7.7,3.5,1.4,10064,48.8,37.1,1.9,3.1,9,9619,29.8,40.8,3.1,14.4,12,138,90.6,417,58.8,27.6,9.1,0,22.1,245,55.9,74.3,5078,2,3.8,54.5,24.1,15.5,16973,6.3,17.5,51.4,12.7,3.4,5.9,2.8,76.2,8.7,18695,8,23152,23.3,4892,6.6,14136,20,4124,54.3,23553,92.8,7.2,2.9,4.3,2.1,2.3,0,23674,99.6,99.6,32.8,66.8,0,0.4,89,59.6,40.4,91,2,0,100,89,0,100,89,53.9,19.1,0,0,27,0,22740,98.6,1.4,0.4,0.7,0.3,0.6,0.1,0.1,0.1,0,0,23674,8.8,0.2,0.1,0,3.1,6.3,1.5,0.3,23.7,0.2,0.1,11.1,1.9,0,0.2,1.4,0,0,1.1,1.6,0.1,0,0.1,0.2,0.2,0.5,0
2014,54029,12970,65.5,23,50,15.9,4.5,2,11,5,34.5,30.4,13.6,26.2,32,30101,43.1,21.5,25.9,4.8,4.7,2.7,12096,24.3,56.7,1.9,2.7,14.4,13277,18.5,50.4,3.1,13.4,14.6,398,51.3,516,46.5,22.1,5.8,14.3,4.3,240,78.3,43.3,6304,6.7,8.7,42.8,21,20.8,22295,4,9,43.4,18.1,8.7,11.8,5,87,16.8,24240,11.9,30099,18.8,6118,3.8,18307,17.2,5674,40.3,30015,86.1,13.6,7.4,6.2,2.8,3.5,0.3,30369,98.7,98.2,46.8,51.4,0.5,1.3,391,49.9,50.1,534,143,0,100,391,24,76,391,41.4,23.5,11.5,2.6,17.1,3.8,28851,98.3,1.7,0.7,0.7,0.4,0.8,0.1,0.1,0.1,0.1,0.1,30369,7.7,0.5,0.6,0,1.2,11.3,2,0.1,17.7,0.8,1.3,19.4,14.1,0.2,0,7.8,0,1,3.5,2.4,1.8,0.1,0.3,0.1,0.1,1.5,0
2014,54031,5169,63.8,19.2,48.9,11.9,6.8,3.4,8.1,3.8,36.2,32.4,12.3,21,32.8,13876,37.3,18.2,30.9,6.7,7,2,5819,28,49.4,1.7,2.6,18.4,5824,22.9,47.8,1.7,11.7,15.9,64,73.4,171,45,7.6,9.4,12.3,15.8,77,55.8,77.9,2672,4.3,4.8,50.5,25.6,14.9,10189,7.5,12.2,49.5,13.3,5.2,8.3,4,80.2,12.2,11154,10.4,13897,16.3,2801,4.8,8604,13,2492,41,13715,91.7,7.6,3.9,3.7,1.3,2.3,0.7,13955,97.1,96,47.9,48.1,1.1,2.9,404,36.9,63.1,556,152,10.5,89.5,404,22.5,77.5,404,9.4,15.1,39.4,0,36.1,0,13210,94.6,5.4,3.1,3,1.7,0.7,0.1,0.4,0.2,1.2,1.2,13955,14,0,0.1,0,1.1,14,1.1,0.1,38.9,0,0,7.6,0.8,0,0.1,1,0,0.2,0.8,0.7,0,1.4,0.3,0.1,0.1,0.6,0
2014,54033,27755,65,25.1,49.8,17.7,3.5,2,11.7,5.4,35,31,12.8,29.1,30.3,68164,40.7,20.3,28.1,6.8,4.1,1.9,27306,26.8,55.6,1.6,3.8,12.2,29463,21.6,50.3,2.1,12.8,13.2,844,14.7,1852,52.5,8.9,12.6,6.9,24.1,973,60.5,71.5,14631,7,6.9,42.9,23.8,19.3,49149,3.5,9.4,39.8,20.5,6.6,13.3,6.9,87.1,20.2,54221,10.8,68466,19.2,14782,5.1,42286,16.9,11398,46,68232,91,8.9,5,3.9,2.2,1.7,0.1,69069,99,98.5,78.6,19.9,0.5,1,695,71.8,28.2,1024,329,9.7,90.3,695,1.2,98.8,695,22,53.2,3.5,1,17.7,2.6,65065,97.5,2.5,0.7,1,0.2,0.8,0.1,0.5,0.2,0.1,0.1,69069,28,0.3,0.2,0,2.4,9.7,1.3,0.2,17.8,0.4,0.9,15.8,10.2,0.1,0.3,2,0,0.2,2.7,2.3,0.5,0.2,0.6,0.4,0,0.7,0.1
2014,54035,11242,69,24.5,53.8,16.9,3.8,1.6,11.5,6,31,26.9,13.3,29.3,33.3,29023,38.7,20.9,28.7,7.4,4.2,1.8,11579,27.5,55.8,0.8,4.4,11.5,12184,16.6,51.5,1.5,13.6,16.7,309,57.6,854,66.4,10.3,17.2,14.5,24.4,567,61.9,82,6284,7.2,5.1,47.5,22.1,18.1,20426,5.1,10.7,40.3,20.7,7,10.7,5.4,84.2,16.2,22596,12.9,29023,18.5,6632,4.5,17195,17.2,5196,40.4,28898,90.3,9.7,5.7,4,2.9,1.1,0,29229,99.6,99.5,81.5,18,0.1,0.4,125,46.4,53.6,149,24,0,100,125,0,100,125,81.6,0,12,0,0,6.4,27433,99.2,0.8,0,0.2,0,0.6,0,0,0,0,0,29229,11.4,0,0,0,1.6,11.5,2.8,0.1,18.4,0,0.1,17.6,1.9,0,0.2,0.7,0,0.1,2.1,3.3,0.1,0,0.3,0.6,0,1.1,0.3
2014,54037,20126,70.9,29.4,55.1,20.3,4.9,2.7,10.9,6.4,29.1,22.6,8.4,33.5,24.6,53219,37.8,20.8,28.4,7.1,5.9,2.8,21441,29.9,55.8,1.4,2.2,10.7,22583,26.3,52.7,2.1,7.5,11.5,561,26.9,1476,37.5,11.7,5.2,7.1,13.5,554,50.5,74,14451,5.2,5,41,18.8,29.9,36579,4.4,7.5,33.2,19.7,6.8,18.2,10.1,88.1,28.3,41960,11.4,54480,12,12681,4.7,34875,10.4,6924,33.4,54151,86.1,13.6,7.5,6.1,1.8,4.4,0.2,54650,95,93.1,30,63.1,1.8,5,2757,54,46,3752,995,9.2,90.8,2757,6.2,93.8,2757,16.2,31.9,5.2,0,43.6,3,51490,93.7,6.3,2.1,3.5,1.4,1.5,0.3,1.2,0.4,0.1,0,54650,7.4,0.1,0.5,0.4,1.7,13.4,2.1,0.1,23.6,0.5,0.5,15.6,5.8,0.2,0.6,2.1,0.1,0.9,1.7,3.5,0.2,0.3,0.6,0.3,0.3,0.7,0.3
2014,54039,82531,61.7,22.8,44.5,14,4.5,2.4,12.7,6.4,38.3,32.8,12.5,26.3,29.5,188644,43.7,19.5,26.4,5.5,4.9,2.8,75725,30.7,51.4,1.5,3,13.4,83308,23,46.1,1.7,12.9,16.4,1753,43.8,3664,57.6,9.1,8.7,9.9,29.8,2111,58.6,67.2,40054,5.6,5.1,44.3,22.8,22.2,137254,4,8.4,37.2,19.3,6.1,14.7,10.2,87.6,24.9,152304,10.3,189982,19.7,39283,7.9,118343,17.3,32356,42.9,189932,87.6,12.2,8.3,3.9,2,1.8,0.2,191765,98.4,97.9,80.1,17.9,0.4,1.6,3155,53.3,46.7,3938,783,4.1,95.9,3155,13.6,86.4,3155,17.9,58.8,4,1.8,13.2,4.2,180971,97.8,2.2,0.6,0.6,0.1,0.8,0.1,0.6,0.2,0.2,0.1,191765,11.7,0.7,0.1,0.1,1.9,14.4,1.4,0.2,15,0.3,0.4,13.2,3.7,0.1,0.3,1.5,0.1,0.3,2.8,2.7,0.1,0.5,0.7,0.1,0.1,0.8,0.1
2014,54041,6476,68,23,52.9,15.3,3.8,1.3,11.3,6.4,32,26.9,12.5,27.4,32,16108,40.2,21.2,27.1,5.5,6,2.9,6747,29.9,52.4,1.1,4.1,12.4,6893,22.8,51.9,2.4,11.6,11.3,152,25.7,351,74.1,21.4,8.8,21.1,22.8,260,54.2,90,3053,2.5,8.2,43.8,28,17.6,11794,5.8,8.9,47.9,15.7,6.9,10.3,4.6,85.3,14.9,13003,10.4,16253,19.3,3399,6.2,9902,17.7,2952,39.8,16250,86.1,13.8,7.4,6.4,4,2.4,0.1,16412,99.3,98.7,81.7,17,0.6,0.7,122,85.2,14.8,217,95,0,100,122,9,91,122,34.4,49.2,0,0,16.4,0,15489,99,1,0.3,0.3,0.1,0.5,0.2,0.1,0.1,0.1,0,16412,14,0.1,0,0,2.1,7,1.5,0.1,15.3,0.2,0.4,10.5,1.5,0,0.1,2,0,0,2.9,1.5,0.5,0,0.1,0,0,1.3,0
2014,54043,8128,69.2,27.2,53.2,18,4.8,3.5,11.2,5.7,30.8,28.1,12.5,31.8,30.2,21536,37.7,20.2,30.9,7.6,3.6,1.7,8650,29.2,52.1,1.5,5.2,12,8929,23.4,49.8,1.7,13.4,11.6,175,55.4,649,63.8,6.5,19.3,0.6,37.4,414,62.1,47.8,4046,3.8,8,54.3,21,12.9,15159,12.5,11.3,43.1,20,4,5.1,4,76.2,9.1,16758,10.1,21539,29.4,4840,11.5,13310,27.6,3389,61.7,21391,92.7,7.2,3.3,3.9,3.7,0.3,0.1,21599,99.8,99.6,85.7,14,0.1,0.2,51,100,0,80,29,0,100,51,0,100,51,33.3,66.7,0,0,0,0,20341,99,1,0.7,0.7,0.5,0.1,0,0.2,0.2,0,0,21599,21.4,0.1,0,0,1.6,12.3,0.9,0.4,9.3,0.1,0,16.3,1.6,0,0,0.6,0,0,1.8,1.5,0,0,0,0,0,0.2,0
2014,54045,14444,70.2,25.4,52.5,18.5,5.2,1.9,12.5,5.1,29.8,24.9,10.9,30.4,29.7,35549,40.6,21.4,26.8,6.9,4.2,2.4,14726,25.1,55.1,1.1,3.5,15.3,15270,17.4,52.8,1.6,14.9,13.3,345,33.6,1263,64.6,18.9,17.4,2.1,26.1,816,56.6,83.6,6935,8.1,7,49.9,22.4,12.6,26006,10,12.6,42.5,18.5,7.9,5.4,3.1,77.5,8.5,28696,9,35579,29.9,7454,6,22501,30.4,5624,59.7,35881,87.8,12,8.9,3.1,2.1,1,0.2,36169,99.6,99.3,84,15.4,0.3,0.4,140,75,25,248,108,0,100,140,2.1,97.9,140,2.1,66.4,0,0,31.4,0,34219,98.9,1.1,0.3,0.6,0.1,0.1,0.1,0.3,0.2,0.1,0,36169,8.7,0,0.3,0.1,2.2,7.2,0.6,0,15.1,0.2,0.7,17.6,3,0,0.2,0.5,0,0.3,1,0.8,0,0,0.1,0,0,0.5,0.1
